x,y,token
-36.658787,18.867271,۳۶
1.9591013,25.532845,اعتیاد
5.1962953,-33.31883,تحویلتون
-11.837682,-2.41671,شکلیه
-5.5809875,-4.962366,عادیش
11.606089,-35.199013,اونجاییکه
-23.384708,-4.9851527,دلت
-4.1211996,-32.179672,بلرزه
-0.2884621,-9.304931,ریزترین
-6.195555,-15.8731785,soft
11.039877,-16.867598,بدله
-18.355661,-7.8235917,احتمالش
-16.467333,6.953492,دشت
-32.59141,-24.140684,ارایشم
-12.676839,-27.403936,زیپی
17.03254,-34.187798,لذتی
-1.6393238,-29.800629,صرفنظر
0.9863894,-31.58986,بارهم
19.358177,-12.77565,انجمن
-0.8915084,20.895174,گواهی
26.046783,-21.469177,فرمودید
-6.7436767,-7.610152,سریعتره
-26.44382,-7.503113,چسباندم
1.6882461,10.74596,محصولا
-29.693445,13.715166,المنت
-39.373726,-9.961402,مجعد
45.834084,4.185766,last
14.829667,-10.071145,سودجو
5.8163257,-38.595425,پابرجاست
-35.316845,-5.303824,ملایمتر
8.855016,-21.241514,خارجیا
-2.4727216,-34.132595,بوقش
21.503422,-42.73638,وتنها
-9.194941,8.24971,ورزشکارا
-12.880568,-30.283371,شکلاتیش
-0.08752704,-13.422857,ورزشکاران
-13.569995,-3.52358,خواهید_از
28.223387,-9.85364,fitness
-4.826699,-30.488642,جوریکه
5.6001444,11.561753,تاریکه
24.043247,-15.721441,بسازد
7.1372056,1.3180431,بروکس
2.4344594,-41.54421,تراشش
2.0510197,-34.56405,شوخیه
7.1061645,-50.803745,مکانیکیه
1.435291,-16.273203,چری
29.325691,-27.309994,هواویه
-0.98386246,10.786035,برمیاد
2.9282348,-3.9798136,دبیرستان
4.799256,-45.31109,باتریها
2.9516034,-7.6217933,مطمینا
5.960764,-46.564236,کیفشو
-3.1188574,-0.4244993,شلوغه
14.225729,-5.8264623,عاجزانه
-33.69694,14.681461,درشتی
-31.98099,-14.760046,زیرچشم
-13.604504,3.7907693,رنگبندیش
21.304537,-2.0168078,شکفت
-3.0431619,8.530223,اسپیکراش
20.240602,-7.4383087,موتوژن
-33.418137,-4.373511,معده
6.3120475,-35.125774,چرخی
-11.22341,-32.339615,ضدزنگ
36.396786,-0.90241575,fat
13.902781,-13.361053,سیهاوی
12.897596,-39.785397,نماینگی
-37.881813,-15.677281,شامپوهایی
24.011545,-20.979015,نگیرند
-42.365444,-12.533424,کلیون
-23.231255,-35.9502,اینتسا
38.15702,0.10994214,سندیسک
-35.605404,-3.4950995,پرتغال
30.290333,8.041015,دوال
5.900991,-20.057144,فرستادیم
33.952553,4.877369,google
17.274925,-45.490704,nexus
-8.426454,-18.599594,بخارشوی
-12.69464,-37.73492,سوراخش
5.1076026,2.4975755,نگهدار
10.690633,-32.388924,عزیزانتون
-34.93878,-13.663064,لکی
8.902308,-21.41442,ایرانیشو
17.571901,-35.91879,شمسی
-16.617186,-19.025537,آسترش
13.769294,-15.984754,بخریمش
17.748331,-6.599104,تحقیقی
1.2367877,-15.160925,نکم
-30.933073,13.034278,اسکلت
-22.281717,-7.0429316,نیاره
37.679714,-4.982021,کلگی
23.705545,4.777685,کابلها
1.4996227,-13.543429,سامان
-15.118549,7.8355694,وسائل
-20.843357,8.169287,بایک
2.703734,-14.779808,رطب
-42.103466,2.9317188,نوشیدن
7.659479,8.119829,ج
18.413748,1.8250349,مدم
-10.327199,-10.892347,همکف
-1.9526391,-24.061281,۲ماه
25.514414,-16.65552,صبوری
-10.760691,-27.86544,نمیگیرید
34.303288,-29.97217,فاتحه
-3.506001,-21.796232,کانکتورهای
32.79236,-30.02711,sound
26.658108,2.1767464,میشنوید
36.66884,-0.53459024,منسوخ
20.39876,21.277157,پاس
-1.8513663,39.54526,پونزده
-17.512812,-35.894234,صابونش
-12.591095,-43.710873,جامیشه
12.32366,-14.67803,بشوم
0.31354743,23.079731,china
-29.844284,-11.20462,دقایق
-35.43313,-5.173067,نارنج
-17.01938,-29.34311,فومش
-9.134655,-38.810127,حصیری
-5.0140615,-21.993364,صعیفه
-34.700985,-3.918336,ترکیبش
3.8081787,-50.847534,نفرس
-14.729256,15.815209,یکنواختی
-22.362879,17.075733,مسدود
28.169373,-35.96043,سیستمشون
-29.05962,-5.0339103,پوشیدمش
-22.127491,-12.421771,پوشیدی
6.0990014,-18.12768,My
9.2777405,-42.236725,چشمتونو
1.6679685,16.72892,پزشکی
-29.74344,-8.3493395,اشک
22.884348,-20.553396,العادش
13.70411,-9.967178,اکسپرس
-5.856588,-39.216663,کنارشم
-12.549458,-42.701332,مقواست
6.6458244,-16.530085,تف
28.926529,-13.129819,گزینهی
29.775095,-17.688534,شرکتا
-15.8944025,-24.359663,پاهارو
-30.676744,-21.303577,مینرال
23.490513,-25.387026,حجمهای
42.166615,-2.79567,تماشا
-36.463352,-17.916801,چروکهای
11.5876875,-15.855969,ماشالله
29.515821,-38.823162,بوکم
-24.642988,-18.64139,جلوشو
-4.125694,-20.859772,چادری
14.116626,-33.255848,جهانیه
-12.112173,-38.889126,وداخل
-31.910212,-10.524732,سردی
10.738291,-3.0841844,گرفتار
29.917538,7.0748262,فینگر
-23.976957,3.734677,شکند
-30.69567,2.5540438,یکدسته
16.475945,-24.454727,خوبتان
6.722531,-3.0848262,توانمند
1.1364911,-5.1961,پنچ
-25.590206,-2.701501,کوتاهتر
7.012951,-17.35278,انحصاریش
43.735516,2.5081837,گیمرها
17.01253,8.978649,انچارتد
14.046688,30.216059,اعتبارش
15.479009,15.034659,ارتقای
-11.223209,-25.395838,نگیناش
-6.055562,-19.269548,هیپ
-6.0571527,-19.256475,هاپ
-10.528262,11.263639,بنظرمن
42.198067,-2.6765912,تدوین
18.903004,-4.13835,ir
-34.931835,9.274048,ملافه
34.226677,-5.1075587,متداول
28.660389,-25.906265,CHARGE
29.930742,23.267273,داشتین
19.319002,-40.753113,گالکسی
-21.761208,-27.213911,گروون
20.213337,-11.940075,راهکارهای
-0.12325038,1.7225643,فکرکنم
18.479744,-45.676613,قویش
-22.290668,-39.544567,فیزیوتراپی
18.586006,-34.179432,نیایید
-9.145531,-7.6342688,دومتر
-18.341022,-29.62225,متریالش
1.1527032,-2.5277452,هردوتاش
4.9865537,-12.406617,میخوند
4.144948,-34.68026,چیا
-40.48645,3.7086122,املاح
25.681131,4.7759604,خازنی
23.38335,22.077627,رای
-4.2886033,-16.51518,مستلزم
2.7870684,-20.802309,نمیارم
-13.602539,-17.168509,زمخته
-12.277508,-0.10443695,ریشتراش
9.8760805,-9.423161,هوشمندم
35.429394,10.927996,هوواوی
38.072018,5.7128177,بیلد
17.676561,-23.818819,شهرها
-41.575356,7.971455,درخشنده
15.609325,-35.83588,ZTE
39.541256,-14.4615,رسا
16.734653,10.511153,نامعلوم
1.2793677,-1.1343571,آیفن
7.392378,-14.950262,کخ
39.19893,-17.585224,بمه
33.16574,-22.04711,nx
-7.672191,-47.66673,دودکش
-11.217088,-5.9959836,افتن
1.5864147,-11.618913,ادیشن
34.239414,-10.258223,rpm
24.86622,-45.12039,الارم
15.128243,-13.1503,بروم
0.44565335,-3.5690353,۱۶۰۰۰
18.769073,-15.518012,شده_ام
20.915504,-28.623018,شونو
2.1480556,-19.649635,خودتم
44.63,1.0700886,زامبی
5.3705215,-3.5419955,مختلفه
28.105265,-21.356146,ندادید
21.286243,-21.770718,زوتر
29.458101,-4.3398504,Settings
-19.98146,-9.466758,درپوشش
-34.271328,11.971663,پالتو
-0.09022925,-11.780594,امضاء
-12.720414,1.6601542,خودکاری
-23.127468,-27.494677,گرلن
1.3401688,5.8751874,fn
0.61331505,-49.804943,نورانی
23.065826,-37.876602,mute
-4.320775,-3.4163256,منتخب
-4.1303043,0.86094874,اطرافو
39.93009,-17.620893,شنید
-14.439091,-21.103054,وظریف
-32.626514,6.006371,لیوانش
8.354474,-38.110493,هییچ
-19.850752,3.1782374,کامیون
-8.601497,20.143534,فشارسنج
-6.925624,-22.625107,سخنگو
33.3976,3.0214386,یابی
8.509438,-31.901005,ایرادها
-15.992112,1.6732833,خاصش
-2.1864903,-13.239541,وامکاناتش
4.934074,11.049736,مجرب
-17.04572,-21.95174,زمینش
23.290752,-1.8676482,قوته
-12.069941,-4.3134856,تمیزیه
29.571297,-41.578472,نوریش
31.064198,-37.89548,اکسترنالش
-11.003602,-38.83678,چسبکاری
7.7922626,5.5938873,بندازیش
40.41874,6.926935,hq
5.9157686,-8.258156,کارتای
34.22182,-10.115461,geforce
-32.687397,-20.411566,الکله
3.5855503,-37.730064,وازهمه
-20.60491,-20.037245,طلائی
10.911354,15.298626,گفتید
13.046061,-8.714261,اعتبارت
-13.790727,2.504977,ابیه
36.209667,-19.453287,سخنرانی
-19.27244,-38.243362,تاحد
4.2251816,-23.146616,باصدای
13.151814,-41.400475,ودوستانی
30.192568,-28.505299,پرچمداره
22.18278,-46.578484,وعقب
6.0036755,-22.835926,وکلی
-14.164871,-17.873621,سرویسو
-13.110506,-42.15594,سیلیکونه
0.9485766,-28.871626,اونورتر
-22.23836,-6.956806,بکشیش
8.441004,-49.261868,ماهِ
-11.555858,9.958063,عایه
-9.258718,7.5046515,میزو
6.8288813,-15.597701,بزای
31.837776,2.3646343,آبدیت
2.166228,-29.732775,سیپیوش
2.213132,-31.681591,کشیدید
5.603103,-17.211807,میدون
23.22049,-35.939102,بشنوم
-32.81115,-1.5198661,آلوچه
31.430708,-2.7299502,نرمافزاری
-14.221954,-3.2340763,وافل
22.46887,10.237375,عرصه
8.195638,-43.29908,سختگیر
34.344986,0.18230636,پارتیشن
40.123306,-27.181147,شفارش
37.546665,-4.5424867,ـ
-20.278053,-25.9142,توس
5.1791735,-41.317417,زلالی
-1.3827469,16.734142,بالطبع
-23.476082,-38.475605,موزدایی
4.602811,2.198428,احیانا
1.716376,20.672396,مشهور
-15.655985,-12.978029,لولاها
-11.551489,-37.472645,تیغهها
25.060255,-38.355305,نویزگیر
-43.6128,9.397453,برنزه
19.516323,13.184971,نشدید
11.028868,-50.094604,anc
-4.868282,-47.62962,نازلش
24.754639,-37.606804,ریسیور
41.633625,-10.478651,سینمای
-7.715953,7.2783966,اعضا
4.6942596,-41.971455,واقلا
-22.120916,11.860739,خردکن
-4.5001187,-19.220293,توصیم
18.780941,-34.9562,هاتونو
6.4159613,-6.4404674,زیادیو
6.041151,-22.070763,بهترینشون
12.442897,-44.52438,نیاین
4.293371,-9.536559,ایناس
12.98348,-49.48925,لپتابو
-22.271376,-17.121054,براقش
-4.425275,-43.157898,لازمو
25.251112,-38.144215,نویزه
-11.736222,-25.219952,اونچیزی
7.4751053,-30.673258,تصورش
-6.994745,-35.91771,مشمع
-9.798926,-0.1848389,لوسترهای
-5.7907386,14.555155,کارترز
10.104624,-6.407269,حداقلش
20.096722,-13.537063,co
8.030103,-20.13853,میگند
5.0107737,-8.313066,لحضه
9.477642,30.785952,حلی
7.970589,5.5832114,؟؟؟؟؟؟؟؟؟؟؟؟؟
28.793987,-20.015715,نمیدید
1.8747604,-19.170406,نکردنش
20.06998,23.934488,نقدهای
4.1047792,26.15397,همکار
2.115359,-12.364994,امدی
1.7624444,7.227219,جند
45.09993,-0.75818205,بتل
24.827015,-45.111176,فیلد
-5.088759,-3.853884,ازرش
37.257187,0.87896305,سریعترین
22.109098,-23.99533,نکرده_اید
18.371838,19.768015,تذکر
6.4751606,0.17778611,چکارش
38.711025,7.455171,rog
36.74279,2.9004276,لن
32.2855,-38.33732,پده
-11.009778,-34.39653,شیارها
14.168044,13.604975,ببیند
-5.44495,-33.662407,قشنگیم
13.149887,-16.717266,سودش
-7.756889,-14.653126,ارزشمندی
13.11368,-23.877584,میایم
-35.44183,-8.853361,تعرق
-0.0858453,-28.602804,کردنشه
-41.67609,-7.4039707,رگه
-27.991037,9.326574,مستطیل
15.1420765,2.5233371,ندارع
22.263332,-18.249218,خوندش
-40.31096,-14.050116,سنسوداین
-32.921265,-15.714224,متورم
-24.802479,8.124454,شده_بودند
-25.091074,-36.519005,سفیدکنندگی
11.822052,-24.881302,عقلی
3.6105711,-30.902285,بخاطرهمین
26.924026,8.0826435,زومش
-18.587238,-30.761036,ازحد
9.806548,-48.553654,دومتری
-22.14843,6.7049613,الماسه
-38.644047,-12.187981,نواحی
14.779012,29.222109,خدشه
19.855642,2.9081562,فورمت
-34.9928,-7.834627,وانیلی
4.5214806,-21.53526,حرفیه
2.204116,40.738243,هفتصد
-42.817448,10.605345,بنفشش
-9.863913,1.8887678,نمیپسندم
-34.71281,-12.954581,قیر
-2.66674,-19.491575,ایرباد
10.612745,-8.269293,کدومشون
-2.017998,38.475094,تیرماه
8.19673,-26.195063,۱۹۰۰
9.432194,1.9088831,قلابیه
-8.757366,-4.6300483,جمعا
-1.1382416,-4.8645635,سرپا
-4.013908,-29.054152,بازیهارو
-5.4651885,-6.2811317,آغازین
14.61493,-15.38385,کارمون
-23.982403,-37.580154,پروتیین
-11.127602,-6.9172487,نواختن
10.108985,-23.342304,مکه
8.672902,-34.744434,روشکر
-22.292263,-26.21276,پاپیا
-23.876112,6.7139816,اویزان
-17.459265,17.061935,بدرستی
13.869527,-41.765038,حکاکی
-17.19234,-24.462515,مارال
-5.006785,-6.3544664,دقتشم
9.32566,-11.427024,راهم
15.664499,10.031968,منفعت
7.5654545,-41.046448,موشی
18.34382,18.437645,آروند
22.29693,-19.097834,آیلتس
13.645198,22.543274,ازمون
9.889017,16.87874,ایلتس
14.151652,6.9346933,تلفظ
9.587983,15.592572,لغت
-17.497766,-11.229843,نمیچسبد
25.26196,-28.097425,white
1.8290269,7.1417627,معنیه
11.200402,-12.412539,پیری
6.2410445,8.185672,دعوت
22.549055,-0.26151538,ثابتی
46.58852,-1.1532671,نایت
22.309988,-10.852802,بسا
14.410947,33.608353,امضا
10.891773,-44.04268,دادهاند
24.799772,-28.012924,اسیایی
-18.483162,18.094227,کافیست
2.3813114,42.606033,تومانه
-8.535724,-15.465388,زیادشم
-13.112322,6.362193,خویه
20.165083,17.542782,آونگ
18.297302,-6.910112,معذرت
27.695656,-42.051197,اتوران
25.113531,20.5597,میخونید
10.5921755,6.8242326,گیفت
-16.824709,-29.530313,قاشقش
5.417577,-10.615744,فرمایش
30.705858,-13.122144,شصتی
38.68769,-15.209233,صدایش
5.588068,-41.04814,مینویسد
10.8393545,-33.92312,عددش
31.48388,7.656292,مداربسته
30.62375,-13.101196,کولاک
-12.613189,13.596035,بهاری
5.921419,14.652384,فراز
11.163714,-18.804012,فروشید
-1.1258075,-42.180134,smd
-9.388811,7.316673,دخترش
-39.969448,-13.933351,الارو
-36.72581,-17.394278,ویشی
-6.5598655,-8.9093895,بوته
-5.274473,-10.514705,۷۶
-9.568097,-38.018528,جسب
9.325832,18.912918,شیوه
-20.764439,-14.431549,پهنا
-22.182182,-40.75796,موهاشو
19.105722,17.323013,ایزی
-3.4096713,-39.639717,ارتعاش
-11.994595,3.757593,باتخفیف
-10.8252945,-16.069239,ونرمه
-3.9235966,4.835077,یکبارم
-0.51183534,-25.052898,۳ماه
7.909125,15.571286,اموزنده
10.654414,-2.7136643,صف
18.178198,22.110996,ردیاب
-9.643388,-26.904697,کتابچه
9.168576,-11.354345,گنید
16.74167,14.717996,اجباری
37.879463,8.000529,GT
7.0695324,-16.164753,پیششون
14.552368,-23.733438,برگردونن
25.621653,-30.471395,ES
10.069128,-54.265778,سیلیکن
-6.0570264,-28.979597,گردگیر
-17.545681,-3.2292597,هواستون
11.732801,-22.521193,فایلش
-0.94816977,-9.882784,کیفیتتر
28.130789,-29.392279,pixel
-20.940683,-29.67316,تفاهم
-10.802502,-27.516914,بچینید
8.396602,13.522521,کتابایی
20.847023,-18.408087,سیاسی
-15.3963175,-35.36169,اهرمی
-8.568777,-11.834334,دیده_شد
34.033424,-17.140268,بحساب
1.809184,-17.32915,محک
-18.701403,-19.284603,سنگهای
-20.12086,-15.777032,خیاط
16.270039,16.298882,مغایر
10.510427,-30.408886,لیستتون
-1.7379907,-42.96434,نزنن
-15.370623,-4.7503695,قلیایی
-5.9315906,-29.56545,نخواید
5.2424517,-13.679679,هردوتاشون
-24.019321,0.55120915,کشیدنش
17.330694,-22.914583,پذیرفت
-3.9795825,-17.558498,خوردیم
-6.701971,-21.273073,شوندگی
9.9591,-54.354454,بانکش
46.652927,17.29504,کنجکاو
-34.142376,-2.309088,خورم
9.159749,19.964222,خلق
3.5080853,-20.768934,برخورده
-6.014633,12.927863,ژک
2.261733,-3.092822,ستم
6.1081643,-46.439377,ایراداش
8.19066,-40.894344,ایرونی
5.274924,-37.488373,قویا
-11.779855,-2.3662636,سنگش
22.545218,22.131392,نگیرن
24.13212,-8.198274,شطرنجی
-3.5401697,1.3167893,پیشبینی
18.057419,-1.029431,گذاشته_بودند
15.420898,-36.41298,نقدها
-11.935507,-27.062191,کمرتون
-27.31844,-21.717953,سردسیر
17.907099,-29.61444,خریدایی
-15.86922,-40.002872,سپتونا
-27.215042,6.551938,پوشونده
-22.950413,15.98697,دستتان
12.023279,-40.46325,دیار
24.879469,-30.541414,Health
33.143093,-28.502913,فوکوسش
-27.739927,3.2257762,بسته_نشده_بود
14.389635,-32.867382,گین
-4.995906,-46.148907,بشرطی
-8.444422,-39.69947,گرانیتش
-8.267183,-26.769331,اعدادش
26.203989,-16.61151,وسواسی
26.867683,-38.946648,وهنگ
12.734658,-28.241854,پیشنهادمی
5.612156,-23.749163,خداحافظ
45.454884,-1.1636558,شوتینگ
-6.754012,-4.7084074,باده
1.5259013,14.310024,خردمند
21.438772,-20.77496,بخوانند
-27.197195,-18.417458,طوطی
-7.0691533,-37.842842,ماسوره
-15.715635,-6.795717,اسمز
33.65284,-7.8237214,NOTE
-0.05468718,-42.273945,ویکم
11.038719,15.880141,احتمالاً
6.554154,-3.9104185,مجید
-32.246994,-20.908855,هورمونی
-32.076046,-14.228952,شامپوها
0.7159211,-41.803062,شنود
19.170372,-35.177116,پهباد
-28.775274,11.496167,پلیسه
-33.887268,16.652082,درشته
-7.4842525,-25.559803,نگینها
-40.786335,-7.067405,وکس
-15.67544,-21.227728,نزدیکتره
-24.754986,-5.8027873,خارجش
-5.2928925,-45.71439,سرمته
-22.411715,9.4984865,وروی
-4.5371523,-46.104572,بگذاری
4.4265585,-41.341953,تولیدشون
-35.29833,-2.951141,ومزه
13.410855,-15.917875,مجبوریم
11.333485,15.639606,بازدید
-13.386271,-41.928,مانندی
29.938139,-9.31883,آپدیتهای
-2.2120807,-9.413646,افتخاره
-6.399558,-32.54017,خنگ
15.395705,-46.553623,پیسی
-7.0323167,23.408382,خودروها
14.668,21.721972,چیست
12.040613,2.150656,حرفو
3.1772654,-30.496283,عکساشو
11.198923,-26.109886,۸۰درصد
-1.8106651,11.176029,انتظاراتم
37.056576,-1.5911814,gen
-6.965146,-7.115375,پرقدرته
-22.137312,-6.02114,میترسی
-4.7207265,-43.87413,نبشی
-3.7573993,-38.209827,مغناطیس
21.712364,21.401848,فرمودن
3.076559,7.381353,نقض
15.501753,-19.063023,پولشونو
-4.2921247,-43.005424,بچسبونیدش
30.379929,-7.9413238,دایرکت
28.645206,-21.72834,داده_باشید
-1.7276058,32.159924,دمتون
9.633243,-34.00055,بخارشو
2.3079891,35.108826,جنگه
-10.298891,5.120774,هلندی
18.732027,-33.908623,نویسا
-11.05292,-37.52158,همینطورن
23.1327,-6.639269,نچندان
-15.94353,17.818916,آنجایی
4.0089226,-42.26991,فعلیش
6.165373,-42.76853,واقعیشو
9.205983,-9.492104,میبردم
10.080499,-30.271116,ونظر
-10.633623,-15.675024,پتانسیل
34.993366,-5.6849275,ROG
22.492212,-21.506683,صمیمی
18.5521,-25.11241,سعید
5.815253,19.831556,محمدی
9.399096,14.00539,ماندنی
5.8650517,18.241064,تاثیرگذار
7.5565395,16.47864,زندگیتون
10.674567,-32.216232,هدایای
1.7703191,-18.612806,محصولشو
24.607199,-37.716152,delay
30.213713,-9.492656,اندرویید
-16.458248,32.18851,صفحشم
0.90782964,38.78305,۶۹
-1.4129691,-27.559566,سوزانده
15.035227,-22.896044,بوف
15.439394,-46.46636,درایوش
-15.997999,-14.746359,کفشم
11.001684,-25.169004,نمیفروشه
-1.2194093,-39.59789,وچشم
-5.907526,5.111334,۳ساله
36.32953,12.372564,HTC
5.4286737,-27.282524,بقلش
-42.740913,-12.044186,آردن
10.239381,-26.351082,سنم
14.6390085,-30.121544,زیادیش
-20.430105,-3.0546257,تدریج
-13.4888525,-18.370039,موتورشم
-39.56831,-12.536324,آکنه
8.371504,-16.336088,بوران
30.58942,-36.913452,Adata
30.928333,-34.543602,گرافیکشم
-2.270707,7.1936154,امکانت
10.898379,-1.7911901,نگن
6.8463793,-6.100341,double
26.76843,-32.352093,force
-2.2924962,22.009724,کاربردهای
-6.543306,22.295156,موتورها
5.7399845,11.765603,کنکور
32.559944,-13.163675,دد
-8.511015,-10.772529,اقعا
5.755967,0.6171618,پرتو
10.760802,-4.528523,علاف
10.354542,0.5070092,چشه
12.10055,-16.469318,بانه
13.032501,-38.804134,اجناستون
14.157399,-21.842934,رضای
2.8834975,9.721394,ص
10.036717,-11.012482,خودتونم
-9.996543,-34.33555,وجای
-18.108898,13.785855,گذارد
-5.2191854,-38.770782,شلی
-0.34869176,-45.84616,مبلی
23.97147,-38.78976,دینامیک
36.65754,-1.7633187,دیسپلی
-6.125732,-21.955963,صبحونه
-13.831188,-18.791365,چرمشم
-29.757689,10.3518505,وله
27.306787,-5.0799026,USSD
5.7230153,-20.996479,ملا
33.158527,-22.089153,فرقشون
-14.798316,-22.597284,چاپیه
21.18239,-27.16227,میخواند
-17.440289,-17.601967,سرامیکه
-13.497106,-26.64686,بندازینش
24.798025,-40.901768,رینگتون
34.879387,-1.7668723,player
6.0052996,18.335278,شرقی
-18.969404,-23.439754,اای
28.305384,-16.253033,نخونده
-9.055537,-13.413759,آچارها
14.133153,-16.365843,خرجی
23.081327,-42.395344,armor
0.38913545,-10.349349,نژاد
-10.123834,-12.7439995,زردتر
-11.712704,-9.8378315,یاید
-29.380342,7.8715634,سفالی
-16.588825,-35.74914,بریزد
-10.582582,-31.147785,دیاف
27.606325,8.768716,شارپنس
-3.2613065,-12.303054,بشع
12.766245,-38.4382,ولیی
7.771522,-16.130814,۱۶۵
16.632183,-33.624763,iOS
10.852055,-29.217628,تونستین
15.998674,-33.7965,وقتشه
-4.503439,-5.1530604,خواصی
27.723938,9.840706,کراپ
30.224737,2.8026474,آیکون
10.842607,11.846061,قرض
3.833804,10.898862,بازگو
-4.952727,1.5930248,اشخاص
26.394756,-26.569983,نداشته_باشند
-6.0359497,-33.953476,شیبش
3.832487,-22.65088,آنتنی
-0.38990584,-40.33639,حساسین
-8.68064,32.553856,داییم
16.351465,-42.31705,خوردید
17.657593,-7.4771976,محصولتون
-5.754857,-36.49664,بستس
47.85174,17.864729,مجاب
-14.033529,21.610344,ساکت
17.89593,13.669771,بودید
-25.577585,-5.6723843,نشستمش
0.53818846,-40.881847,چاقوش
5.584482,-40.728672,نسبتبه
-0.99157506,0.0031689622,بصرفس
9.890334,0.58030784,میشنوین
-8.353966,-28.716505,مجردی
21.798332,0.030487228,کدی
-30.29194,-14.528056,خانمی
-6.4353456,-4.5629897,عمرشم
-10.289701,18.604061,هالوژن
-13.680947,-32.838795,درِ
-8.874997,13.603566,ازخریدش
7.5577736,-52.911343,کابلشم
6.123714,19.026644,بن
-8.985884,-17.21393,ماژیکش
-2.2692056,-2.8716989,پولامو
24.203026,-27.940746,FIT
-10.615267,-20.958725,رزمی
-19.25847,-14.345804,گشادتر
-21.97364,-26.607096,برندهاست
2.4154458,-27.351734,شلوارو
-8.755395,-9.317619,زمستونه
-35.28756,-18.42366,اکنه
5.9593334,5.7258773,پدیده
24.770723,-12.686245,اختیاری
20.015112,17.196966,نامداران
-27.930994,7.8639555,pvc
1.2568871,-1.3265814,دستتونه
21.870817,-18.308422,معاصر
16.243246,-28.88394,قابلیتهاش
25.889746,-1.1439185,سرعتم
28.599478,-38.453026,ثانیس
9.530983,-24.026218,موجودیش
-17.613047,-30.716545,چایخوری
-22.151953,-34.074787,شستیم
18.94421,10.543798,نوشته_شده_است
-1.9416898,-6.2306194,مدنظرتون
16.80457,-15.819492,تمپو
-7.149173,-5.6147914,فوتسال
3.0731225,1.3816094,فوقش
14.453478,33.590267,فعالسازی
-2.3359692,-38.17776,محافظو
1.3691176,-43.76378,شمعهای
34.79595,-23.530064,بپرسین
-2.2474263,-41.34603,فیلترهاش
12.398882,19.893385,عملی
10.002137,-54.352047,بانکا
1.2145578,1.7406907,آمپرو
-2.2431476,8.640693,خوبشه
-33.48867,15.508244,اندام
-32.477882,12.645375,کراوات
-19.807083,-22.941534,پلاسیده
-3.837764,-13.662174,متفرقس
12.406151,-44.374104,اورجینالشو
9.889558,5.267214,خرجش
11.146822,11.453494,IT
20.703081,-31.64637,اسمارتفون
31.707623,-13.074014,ورلد
19.972277,-26.880817,گویم
26.926737,34.10501,آمریکایی
21.029541,-27.176296,شاءالله
-14.634394,18.391916,دامنه
-15.491649,-23.342434,کالج
10.820896,3.2940812,شمایی
16.74978,-13.874049,تولیده
-18.61048,-6.802161,تکونی
-13.281073,-42.36072,پشمی
-34.729336,15.591848,فاقش
-24.002235,-40.400528,دستهام
-21.532207,-39.832066,وکمی
14.571572,5.5501766,اسطوره
0.3956071,3.5637224,دز
23.410683,-41.86318,الآنم
3.6591034,-26.917048,زرر
-3.2475207,-16.650799,هاو
13.124687,-8.967649,انصافه
17.202917,3.8125567,ایپد
-43.288334,-8.261665,غلیظه
-10.791861,16.845757,سرقت
19.408474,-46.10191,عکساتون
-2.1514964,-41.03788,فریزری
-3.926133,-49.223644,نریزد
9.913019,1.3897474,سینا
-5.1292996,-32.48528,دلچرکین
-4.357354,-46.977142,نریختم
3.9154677,31.660637,پولت
22.17872,22.965658,میخواستن
-3.9860415,-48.45606,مالش
25.792578,-16.412209,تندرست
17.804705,8.168626,افزون
-20.989452,-16.5734,شیفر
-0.9566302,-38.435486,کوتاهتره
-5.1003275,14.863472,زبرا
17.327532,16.55751,فرآیند
0.50460505,5.4870152,ژ
-35.503307,-5.5995083,مشک
26.331999,-35.98853,ISO
6.608178,-38.8896,بسیاربسیار
-3.174513,-30.691319,ببریش
2.2388115,-12.181947,زیباییست
26.029314,-28.85792,دروبین
11.537303,-45.12433,کرو
13.461093,1.0908716,خریدارها
14.345065,31.157234,بدقولی
9.331437,16.399523,مقاله
33.554314,-6.4564557,سلولی
-5.1524687,-11.098463,۸۷
0.70761627,38.80169,۵۸
4.0055737,29.415201,نظرت
4.1362214,32.069412,حلال
15.693048,-26.435396,شکستی
31.053577,-26.847773,بورس
19.813854,-37.58678,قدیمش
-30.09977,-13.079934,لوک
-31.14703,4.45224,پشم
12.02662,-11.519959,بودمو
7.7082343,-22.276102,مسواکو
-11.327334,-42.28307,تریکو
-8.278806,-44.021534,قدی
-9.648178,-4.865324,زر
-16.685392,-31.109015,پاشون
-25.701298,-22.554207,مباشی
0.65287924,-10.127261,گفته_بودم
10.785354,-34.66895,۱۰روز
1.1426902,-22.58891,خطش
1.9104881,-40.732086,داذه
-25.038662,-4.8608127,اونقدرا
-19.59347,-35.607246,بشورن
0.40223846,-33.76167,بپوشن
-19.91807,-28.954649,صبحها
15.301221,-38.47209,اونهمه
0.91128737,-12.125741,تعجبه
26.20569,-30.742502,بهطور
24.110386,-3.681472,حتم
9.299872,-27.147064,عددیش
-1.9989482,13.044171,کهن
-17.74779,-26.67057,استعداد
3.885259,-21.501562,وخلاصه
-3.893756,-0.8667795,کورنومتر
-23.27977,-26.98768,شیرینیه
35.183456,9.32746,q
-18.087559,1.8746059,فرشی
-1.3875122,-20.525932,یکهو
5.84709,-19.48794,یادت
-29.428778,-3.238058,تاید
